sample_id,object,model,attempt,chisqr,delta_from_best
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,single,1,527165.976,0.0
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,single,2,527166.5,0.524
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,equal_pair,1,779754.729,319893.178
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,equal_pair,2,459897.837,36.286
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,equal_pair,3,1127085.029,667223.478
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,equal_pair,4,459866.302,4.751
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,equal_pair,5,459862.783,1.232
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,equal_pair,6,1128343.997,668482.446
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,equal_pair,7,459861.834,0.283
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,equal_pair,8,459864.404,2.853
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,equal_pair,9,1128343.886,668482.335
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,equal_pair,10,459896.284,34.733
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,equal_pair,11,459861.551,0.0
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,equal_pair,12,1128394.338,668532.787
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,equal_pair,13,459863.335,1.784
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,equal_pair,14,459866.546,4.995
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,independent_pair,1,459856.055,33494.075
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,independent_pair,2,426363.14,1.16
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,independent_pair,3,426362.792,0.812
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,independent_pair,4,426361.98,0.0
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,independent_pair,5,458566.069,32204.089
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,independent_pair,6,458569.926,32207.946
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,independent_pair,7,449655.498,23293.518
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,independent_pair,8,458569.441,32207.461
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,independent_pair,9,459862.17,33500.19
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,independent_pair,10,459861.226,33499.246
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,independent_pair,11,449623.799,23261.819
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,independent_pair,12,459857.17,33495.19
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,independent_pair,13,459855.676,33493.696
A2213_2652_hst_17308_b6_acs_wfc_f814w_jf56b6_drc_hdu1,A2213–2652,independent_pair,14,458572.368,32210.388
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,single,1,40786.582,0.0
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,single,2,40786.662,0.08
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,equal_pair,1,4916.263,0.0
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,equal_pair,2,4916.289,0.026
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,equal_pair,3,4916.268,0.005
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,equal_pair,4,4916.265,0.002
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,equal_pair,5,4916.349,0.086
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,equal_pair,6,4916.272,0.009
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,equal_pair,7,4916.265,0.002
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,equal_pair,8,4916.264,0.001
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,equal_pair,9,4916.272,0.009
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,equal_pair,10,4916.264,0.001
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,equal_pair,11,4916.265,0.002
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,equal_pair,12,4916.277,0.014
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,equal_pair,13,4916.263,0.0
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,equal_pair,14,4916.265,0.002
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,independent_pair,1,4845.329,0.001
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,independent_pair,2,4845.337,0.009
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,independent_pair,3,4845.337,0.009
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,independent_pair,4,4845.338,0.01
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,independent_pair,5,4845.328,0.0
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,independent_pair,6,4845.333,0.005
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,independent_pair,7,4845.329,0.001
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,independent_pair,8,4845.331,0.003
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,independent_pair,9,4845.33,0.002
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,independent_pair,10,4845.33,0.002
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,independent_pair,11,4845.329,0.001
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,independent_pair,12,4845.329,0.001
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,independent_pair,13,4845.329,0.001
DESJ0245_0556_J0245-0556_i_240px_hdu0,DESJ0245–0556,independent_pair,14,4845.329,0.001
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,single,1,13959.085,0.006
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,single,2,13959.079,0.0
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,equal_pair,1,1724.44,0.002
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,equal_pair,2,1724.439,0.001
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,equal_pair,3,1724.439,0.001
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,equal_pair,4,1724.438,0.0
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,equal_pair,5,1724.44,0.002
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,equal_pair,6,1724.439,0.001
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,equal_pair,7,1724.44,0.002
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,equal_pair,8,1724.438,0.0
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,equal_pair,9,1724.439,0.001
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,equal_pair,10,1724.438,0.0
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,equal_pair,11,1724.439,0.001
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,equal_pair,12,1724.439,0.001
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,equal_pair,13,1724.439,0.001
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,equal_pair,14,1724.438,0.0
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,independent_pair,1,1668.234,0.0
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,independent_pair,2,1668.235,0.001
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,independent_pair,3,1668.234,0.0
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,independent_pair,4,1668.235,0.001
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,independent_pair,5,1668.234,0.0
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,independent_pair,6,1668.234,0.0
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,independent_pair,7,1668.234,0.0
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,independent_pair,8,1668.235,0.001
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,independent_pair,9,1668.234,0.0
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,independent_pair,10,1668.234,0.0
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,independent_pair,11,1668.234,0.0
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,independent_pair,12,1668.234,0.0
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,independent_pair,13,1668.234,0.0
DESJ0245_0556_J0245-0556_r_240px_hdu0,DESJ0245–0556,independent_pair,14,1668.234,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,single,1,350.462,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,single,2,350.462,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,equal_pair,1,248.028,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,equal_pair,2,248.027,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,equal_pair,3,248.027,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,equal_pair,4,248.025,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,equal_pair,5,248.026,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,equal_pair,6,248.028,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,equal_pair,7,248.028,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,equal_pair,8,265.058,17.033
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,equal_pair,9,248.026,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,equal_pair,10,248.028,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,equal_pair,11,248.026,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,equal_pair,12,248.025,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,equal_pair,13,248.027,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,equal_pair,14,248.025,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,independent_pair,1,246.11,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,independent_pair,2,246.112,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,independent_pair,3,246.115,0.005
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,independent_pair,4,246.112,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,independent_pair,5,246.113,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,independent_pair,6,246.115,0.005
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,independent_pair,7,246.113,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,independent_pair,8,246.114,0.004
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,independent_pair,9,246.115,0.005
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,independent_pair,10,246.115,0.005
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,independent_pair,11,246.113,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,independent_pair,12,246.113,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,independent_pair,13,246.115,0.005
J0116_4052_rings.v3.skycell.2161.028.stk.g.unconv_hdu1,J0116+4052,independent_pair,14,246.114,0.004
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,single,1,396.934,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,single,2,396.932,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,equal_pair,1,289.569,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,equal_pair,2,289.568,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,equal_pair,3,289.572,0.004
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,equal_pair,4,289.571,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,equal_pair,5,289.573,0.005
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,equal_pair,6,289.569,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,equal_pair,7,289.57,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,equal_pair,8,304.563,14.995
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,equal_pair,9,289.571,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,equal_pair,10,289.57,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,equal_pair,11,289.571,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,equal_pair,12,289.569,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,equal_pair,13,289.57,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,equal_pair,14,289.57,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,independent_pair,1,287.837,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,independent_pair,2,287.842,0.005
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,independent_pair,3,287.844,0.007
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,independent_pair,4,287.842,0.005
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,independent_pair,5,287.845,0.008
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,independent_pair,6,287.84,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,independent_pair,7,287.845,0.008
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,independent_pair,8,287.841,0.004
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,independent_pair,9,287.842,0.005
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,independent_pair,10,287.841,0.004
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,independent_pair,11,287.842,0.005
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,independent_pair,12,287.844,0.007
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,independent_pair,13,287.845,0.008
J0116_4052_rings.v3.skycell.2161.028.stk.i.unconv_hdu1,J0116+4052,independent_pair,14,287.84,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,single,1,332.084,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,single,2,332.094,0.01
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,equal_pair,1,232.311,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,equal_pair,2,232.311,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,equal_pair,3,232.312,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,equal_pair,4,232.311,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,equal_pair,5,232.313,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,equal_pair,6,232.31,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,equal_pair,7,232.312,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,equal_pair,8,248.045,15.735
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,equal_pair,9,232.311,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,equal_pair,10,232.312,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,equal_pair,11,232.311,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,equal_pair,12,232.312,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,equal_pair,13,232.31,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,equal_pair,14,232.311,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,independent_pair,1,230.658,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,independent_pair,2,230.66,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,independent_pair,3,230.659,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,independent_pair,4,230.661,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,independent_pair,5,230.658,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,independent_pair,6,230.659,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,independent_pair,7,230.659,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,independent_pair,8,230.661,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,independent_pair,9,230.659,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,independent_pair,10,230.66,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,independent_pair,11,230.661,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,independent_pair,12,230.662,0.004
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,independent_pair,13,230.659,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.r.unconv_hdu1,J0116+4052,independent_pair,14,230.661,0.003
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,single,1,237.555,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,single,2,237.555,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,equal_pair,1,205.25,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,equal_pair,2,205.25,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,equal_pair,3,205.251,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,equal_pair,4,205.251,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,equal_pair,5,205.25,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,equal_pair,6,205.25,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,equal_pair,7,205.251,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,equal_pair,8,221.24,15.99
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,equal_pair,9,205.251,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,equal_pair,10,205.25,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,equal_pair,11,205.251,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,equal_pair,12,205.25,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,equal_pair,13,205.251,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,equal_pair,14,205.251,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,independent_pair,1,201.303,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,independent_pair,2,201.303,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,independent_pair,3,201.303,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,independent_pair,4,201.303,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,independent_pair,5,201.303,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,independent_pair,6,201.303,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,independent_pair,7,201.303,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,independent_pair,8,201.303,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,independent_pair,9,201.303,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,independent_pair,10,201.303,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,independent_pair,11,201.303,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,independent_pair,12,201.303,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,independent_pair,13,201.303,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.y.unconv_hdu1,J0116+4052,independent_pair,14,201.303,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,single,1,249.311,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,single,2,249.31,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,equal_pair,1,180.742,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,equal_pair,2,180.741,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,equal_pair,3,180.741,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,equal_pair,4,180.741,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,equal_pair,5,180.742,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,equal_pair,6,180.741,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,equal_pair,7,180.742,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,equal_pair,8,195.9,15.159
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,equal_pair,9,180.741,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,equal_pair,10,180.742,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,equal_pair,11,180.741,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,equal_pair,12,180.742,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,equal_pair,13,180.742,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,equal_pair,14,180.742,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,independent_pair,1,178.923,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,independent_pair,2,178.923,0.0
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,independent_pair,3,178.924,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,independent_pair,4,178.924,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,independent_pair,5,178.925,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,independent_pair,6,178.925,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,independent_pair,7,178.925,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,independent_pair,8,178.924,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,independent_pair,9,178.924,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,independent_pair,10,178.924,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,independent_pair,11,178.925,0.002
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,independent_pair,12,178.924,0.001
J0116_4052_rings.v3.skycell.2161.028.stk.z.unconv_hdu1,J0116+4052,independent_pair,13,178.924,0.001
